month,month_end,equity,cash,open_mark,cash_pnl,realised_premium_pnl,filter_active_days,trading_days,total_pnl,premium_pnl,total_return
2011-06,2011-06-30,451553.7437712413,451553.7437712413,0.0,14.840370567378312,-114.19360798793069,1,22,835.6467625793885,820.8063920120102,0.0018540341914944874
2011-07,2011-07-29,450840.85026265786,450840.85026265786,0.0,11.3165485805395,-724.2100571637889,2,20,-712.8935085834237,-724.2100571639631,-0.0015787567225764782
2011-08,2011-08-31,450853.1241173755,450853.1241173755,0.0,12.273854717594455,0.0,23,23,12.273854717670474,7.601919094213372e-11,2.7224362456329726e-05
2011-09,2011-09-30,450719.20007921645,450719.20007921645,0.0,5.014083770839666,-138.93812192987903,14,21,-133.92403815907892,-138.9381219299186,-0.00029704582489310425
2011-10,2011-10-31,449527.30855889927,449527.30855889927,0.0,7.6500385195346015,-1199.5415588367125,5,21,-1191.8915203171782,-1199.5415588367127,-0.0026444214493362974
2011-11,2011-11-30,449097.6110474018,449097.6110474018,0.0,5.245831740250368,-434.9433432376493,2,21,-429.69751149747754,-434.9433432377279,-0.0009558874473611128
2011-12,2011-12-30,449620.5456539025,449620.5456539025,0.0,3.7484324924300867,519.1861740082726,0,21,522.9346065007267,519.1861740082966,0.0011644119087632632
2012-01,2012-01-31,448929.8987148048,450616.53222691227,-1686.6335121074922,12.632166091737462,231.72089481055838,0,20,-690.646939097729,-703.2791051894665,-0.001536066235792876
2012-02,2012-02-29,450101.66305962787,450101.66305962787,0.0,32.41684613946807,204.34749868371483,0,20,1171.764344823081,1139.347498683613,0.0026101276572970625
2012-03,2012-03-30,450871.2822587001,450871.2822587001,0.0,31.708493308488443,737.9107057639022,0,22,769.6191990722436,737.9107057637552,0.00170987859462827
2012-04,2012-04-30,451577.1778679051,451577.1778679051,0.0,31.645931695273998,674.2496775096927,0,20,705.8956092050066,674.2496775097326,0.0015656255720451478
2012-05,2012-05-31,451366.8002085077,451366.8002085077,0.0,36.45691221540284,-246.83457161296573,0,22,-210.37765939743258,-246.83457161283542,-0.0004658730992357015
2012-06,2012-06-29,452012.3603620445,452012.3603620445,0.0,32.67563020595568,612.8845233309152,0,21,645.5601535367896,612.8845233308339,0.0014302340208419734
2012-07,2012-07-31,452561.8374105863,452561.8374105863,0.0,38.24216397997556,511.2348845619359,0,21,549.4770485418267,511.2348845618511,0.001215623944667612
2012-08,2012-08-31,453272.30555710365,453272.30555710365,0.0,40.18875656749131,670.2793899497294,0,23,710.4681465173489,670.2793899498577,0.0015698808158072272
2012-09,2012-09-28,454118.1605935282,454118.1605935282,0.0,37.12212415465138,808.732912269795,0,19,845.8550364245311,808.7329122698798,0.0018661079136192
2012-10,2012-10-31,454507.99295254954,454507.99295254954,0.0,42.350295105139715,347.48206391626627,0,21,389.83235902135493,347.4820639162152,0.0008584381618031917
2012-11,2012-11-30,455109.9972179257,455109.9972179257,0.0,35.92333683366038,566.0809285424365,0,21,602.0042653761338,566.0809285424734,0.0013245185446914304
2012-12,2012-12-31,455320.140442207,455320.140442207,0.0,29.76712668385942,180.37609759746726,1,20,210.1432242813171,180.37609759745766,0.00046174161316146994
2013-01,2013-01-31,455080.4510336999,457048.62255829485,-1968.1715245949317,27.127704613164383,505.1518241718426,0,21,-239.68940850708168,-266.81711312024606,-0.0005264195172089143
2013-02,2013-02-28,456464.0069974341,456464.0069974341,0.0,33.884158028133456,577.7028684138354,1,19,1383.5559637341648,1349.6718057060314,0.0030402447756027844
2013-03,2013-03-28,456912.0624111698,457597.7396624684,-685.6772512985555,32.526169440489554,0.0,0,20,448.0554137357394,415.5292442952499,0.0009815788471099717
2013-04,2013-04-30,457717.168838384,457717.168838384,0.0,27.10628607737304,1193.5293854318838,2,22,805.1064272141666,778.0001411367936,0.0017620599092209143
2013-05,2013-05-31,457566.5502338217,457566.5502338217,0.0,17.56641794419607,-168.18502250658548,0,22,-150.61860456230352,-168.1850225064996,-0.0003290647911341199
2013-06,2013-06-28,458088.71449092054,458088.71449092054,0.0,17.45380806994545,504.7104490288982,1,20,522.1642570988624,504.71044902891697,0.0011411766372171012
2013-07,2013-07-31,458271.1810820179,458271.1810820179,0.0,15.678519095543516,166.78807200204068,0,22,182.4665910973563,166.78807200181276,0.00039832151573551336
2013-08,2013-08-30,457540.7049257265,457540.7049257265,0.0,16.96791840359661,-747.4440746949412,0,22,-730.4761562913773,-747.4440746949739,-0.0015939823110121389
2013-09,2013-09-30,457814.59272252256,457814.59272252256,0.0,5.986197734870734,267.9015990611902,0,20,273.8877967960434,267.90159906117265,0.0005986085912083038
2013-10,2013-10-31,458017.8995754069,458017.8995754069,0.0,17.839627538320496,185.46722534593482,4,23,203.3068528843578,185.4672253460373,0.0004440811981884123
2013-11,2013-11-29,458510.4391624305,458510.4391624305,0.0,23.590653791104593,468.9489332325668,0,20,492.5395870236098,468.94893323250517,0.001075371917735541
2013-12,2013-12-31,459077.70283828577,459077.70283828577,0.0,27.052265628361177,540.2114102269613,0,21,567.2636758552399,540.2114102268787,0.001237188136635386
2014-01,2014-01-31,459250.66290463146,459250.66290463146,0.0,19.162614078073258,153.7974522676271,3,21,172.96006634569494,153.79745226762168,0.0003767555367563161
2014-02,2014-02-28,459242.4281074101,459242.4281074101,0.0,16.870611605951762,-25.10540882738116,4,19,-8.23479722137563,-25.10540882732739,-1.793094248202681e-05
2014-03,2014-03-31,459940.21046750405,459940.21046750405,0.0,20.20930157942636,677.573058514469,0,21,697.7823600939591,677.5730585145328,0.0015194205007790745
2014-04,2014-04-30,460499.70912899746,460499.70912899746,0.0,12.162546984307582,547.336114509153,1,21,559.4986614934169,547.3361145091093,0.0012164595500896022
2014-05,2014-05-30,461183.9438930703,461183.9438930703,0.0,11.79260813212923,672.4421559406411,0,21,684.2347640728112,672.442155940682,0.001485852760617358
2014-06,2014-06-30,461958.26144406956,461958.26144406956,0.0,14.387638853806802,759.9299121455092,0,21,774.317550999287,759.9299121454802,0.0016789776861330188
2014-07,2014-07-31,462687.648915246,462687.648915246,0.0,10.033289222637908,719.3541819538933,0,22,729.3874711764511,719.3541819538132,0.0015789034032996935
2014-08,2014-08-29,463321.8169517864,463321.8169517864,0.0,12.103117597067937,622.0649189432131,2,21,634.1680365403881,622.0649189433202,0.0013706180357897417
2014-09,2014-09-30,464196.314275984,464196.314275984,0.0,8.903087877671604,865.594236319952,0,21,874.4973241976113,865.5942363199397,0.0018874512103724485
2014-10,2014-10-31,464805.8538886373,464805.8538886373,0.0,6.719105137988076,602.8205075154152,7,23,609.539612653316,602.8205075153279,0.001313107394236912
2014-11,2014-11-28,465050.12645893043,465050.12645893043,0.0,7.367277481260671,236.90529281185746,0,19,244.27257029310567,236.90529281184502,0.0005255367768058078
2014-12,2014-12-31,465966.3851966255,465966.3851966255,0.0,11.401718550415572,904.8570191446479,2,22,916.2587376950542,904.8570191446386,0.001970236509065805
2015-01,2015-01-30,466634.04084453976,466634.04084453976,0.0,11.54251890873686,656.1131290054896,2,20,667.6556479142746,656.1131290055378,0.0014328407995193506
2015-02,2015-02-27,467288.73362562456,467288.73362562456,0.0,7.014768902104955,647.6780121828272,0,19,654.6927810847992,647.6780121826943,0.0014030111903107208
2015-03,2015-03-31,467460.654738936,469639.8281175474,-2179.173378611387,11.315221972971719,755.6058913386539,0,22,171.9211133114295,160.60589133845778,0.00036791195879583673
2015-04,2015-04-30,468893.2095070714,468893.2095070714,0.0,10.299310376220628,827.255457759297,0,21,1432.554768135422,1422.2554577592014,0.003064546189316114
2015-05,2015-05-29,469691.0665509959,469691.0665509959,0.0,5.87588114082807,791.9811627836211,0,20,797.8570439245086,791.9811627836806,0.0017015751726566133
