date,spot,vix,vix3m,r,cash,mark,equity,interest,realised_pnl,position_open,filter_active
2005-01-03,1211.9200439453125,13.289999961853027,,0.022163901724908078,400000.0,0.0,400000.0,0.0,0.0,False,False
2005-01-04,1202.0799560546875,14.079999923706056,,0.023285516164195733,400194.7395882513,-340.4496434095708,399854.2899448417,24.28994484171554,0.0,True,False
2005-01-05,1188.050048828125,13.979999542236328,,0.02338749666748501,400220.27120012173,-292.54638073882785,399927.7248193829,25.531611870447133,0.0,True,False
2005-01-06,1183.739990234375,14.09000015258789,,0.023285516164195733,400245.9162690059,-289.5112129203496,399956.40505608555,25.645068884163443,0.0,True,False
2005-01-07,1187.8900146484375,13.579999923706056,,0.023081562935935395,400271.4511458447,-261.79591756677024,400009.65522827796,25.534876838775276,0.0,True,False
2005-01-10,1186.18994140625,13.489999771118164,,0.02318353825372344,400347.3944371458,-239.79268227583646,400107.60175487,75.94329130109057,0.0,True,False
2005-01-11,1190.25,13.229999542236328,,0.023693453735569706,400372.823927292,-222.93535397471453,400149.8885733173,25.429490146222314,0.0,True,False
2005-01-12,1182.989990234375,13.1899995803833,,0.02348947976372222,400398.8144009342,-221.5047111744558,400177.30968975974,25.990473642208418,0.0,True,False
2005-01-13,1187.699951171875,12.5600004196167,,0.02338749666748501,400424.5827913125,-192.72600411554933,400231.85678719694,25.768390378283783,0.0,True,False
2005-01-14,1177.449951171875,12.84000015258789,,0.02348947976372222,400450.2409519494,-211.42737915549512,400238.8135727939,25.658160636898028,0.0,True,False
2005-01-18,1184.52001953125,12.43000030517578,,0.02359146545304013,400553.33770399104,-168.866897184784,400384.47080680623,103.09675204166713,0.0,True,False
2005-01-19,1195.97998046875,12.470000267028809,,0.023999434143750862,400579.22796596325,-153.25339108283916,400425.9745748804,25.89026197222376,0.0,True,False
2005-01-20,1184.6300048828125,13.18000030517578,,0.023693453735569706,400605.5676669671,-173.83358058435738,400431.7340863827,26.33970100385885,0.0,True,False
2005-01-21,1175.4100341796875,13.829999923706056,,0.02348947976372222,400631.5732493272,-199.858037359189,400431.715211968,26.005582360058142,0.0,True,False
2005-01-24,1167.8699951171875,14.359999656677246,,0.02348947976372222,400708.92833742616,-211.84986097573662,400497.0784764504,77.35508809896892,0.0,True,False
2005-01-25,1163.75,14.649999618530272,,0.02379544461144372,400734.7166857481,-224.11466861287175,400510.6020171352,25.788348321938603,0.0,True,False
2005-01-26,1168.4100341796875,14.0600004196167,,0.023999434143750862,400760.8426353116,-189.32574208752203,400571.5168932241,26.12594956351553,0.0,True,False
2005-01-27,1174.0699462890625,13.4399995803833,,0.024101432800448245,400787.19427821296,-157.3582250706732,400629.83605314227,26.3516429013777,0.0,True,False
2005-01-28,1174.550048828125,13.239999771118164,,0.024407444334296906,400656.7266427488,0.0,400656.7266427488,26.46538233835231,13.516625607071248,False,False
2005-01-31,1171.3599853515625,13.239999771118164,,0.024509453367272362,400737.1101032747,0.0,400737.1101032747,80.38346052586407,0.0,False,False
2005-02-01,1181.27001953125,12.81999969482422,,0.025223589248672858,400923.4108379808,-329.3906599539919,400594.0201780268,26.91007475210529,0.0,True,False
2005-02-02,1189.4100341796875,12.029999732971191,,0.025121562052130356,400951.11789789004,-314.1812999632296,400636.93659792683,27.707059909242517,0.0,True,False
2005-02-03,1193.18994140625,11.65999984741211,,0.025121562052130356,400978.71478836314,-305.85701522118455,400672.85777314194,27.596890473081064,0.0,True,False
2005-02-04,1189.8900146484375,11.789999961853027,,0.024815496033122095,401006.31357829063,-283.11678046619477,400723.19679782446,27.59878992747784,0.0,True,False
2005-02-07,1203.030029296875,11.210000038146973,,0.02471347921655298,401088.1123631241,-319.3923657142565,400768.71999740985,81.7987848334503,0.0,True,False
2005-02-08,1201.719970703125,11.729999542236328,,0.025223589248672858,401115.2702215013,-333.2983218207761,400781.9718996805,27.15785837719602,0.0,True,False
2005-02-09,1202.300048828125,11.600000381469728,,0.025223589248672858,401142.99054045026,-318.55039493062833,400824.4401455196,27.72031894897343,0.0,True,False
2005-02-10,1191.989990234375,12.0,,0.025121562052130356,401170.71277509816,-252.69303464158978,400918.0197404566,27.722234647875162,0.0,True,False
2005-02-11,1197.010009765625,11.510000228881836,,0.025121562052130356,401198.32477997174,-246.77531936116307,400951.54946061055,27.612004873575902,0.0,True,False
2005-02-14,1205.300048828125,11.43000030517578,,0.025427651427860534,401281.17219808383,-279.6166861537773,401001.5555119301,82.8474181120793,0.0,True,False
2005-02-15,1206.1400146484375,11.520000457763672,,0.025937852300922264,401309.1283438281,-282.38398080147704,401026.7443630266,27.956145744226554,0.0,True,False
2005-02-16,1210.1199951171875,11.270000457763672,,0.025937852300922264,401337.64743082953,-297.29873805017377,401040.3486927794,28.51908700145538,0.0,True,False
2005-02-17,1210.3399658203125,11.100000381469728,,0.025733764163878625,401366.16854454373,-275.84393318922366,401090.3246113545,28.521113714196137,0.0,True,False
2005-02-18,1200.75,11.770000457763672,,0.025733764163878625,401394.46724710945,-215.4715452393911,401178.99570187007,28.298702565718674,0.0,True,False
2005-02-22,1201.5899658203125,11.18000030517578,,0.026039900263749652,401507.6820110477,-155.79971261750808,401351.8822984302,113.21476393828624,0.0,True,False
2005-02-23,1184.1600341796875,13.140000343322754,,0.026754308709582827,401536.32747119217,-152.72691402934265,401383.60055716283,28.6454601444281,0.0,True,False
2005-02-24,1190.800048828125,12.390000343322754,,0.026754308709582827,401565.7609522735,-137.8981939229612,401427.86275835056,29.433481081326796,0.0,True,False
2005-02-25,1200.199951171875,11.56999969482422,,0.026856377447150227,401447.86717268336,0.0,401447.86717268336,29.43563861913669,12.061241744745452,False,False
2005-02-28,1211.3699951171875,11.489999771118164,,0.02736676009919167,401536.4914915856,0.0,401536.4914915856,88.62431890226765,0.0,False,False
2005-03-01,1203.5999755859375,12.079999923706056,,0.027673020866538833,401714.65717517614,-318.0583827734874,401396.59879240266,30.10730081701571,0.0,True,False
2005-03-02,1210.4100341796875,12.039999961853027,,0.027468844423365862,401745.1149272695,-346.51601403110305,401398.59891323844,30.457752093394422,0.0,True,False
2005-03-03,1210.0799560546875,12.5,,0.027264678373115397,401775.3502404726,-367.27946162544384,401408.07077884715,30.23531320306713,0.0,True,False
2005-03-04,1210.469970703125,12.93000030517578,,0.027468844423365862,401805.3630756578,-390.8629873894671,401414.50008826837,30.012835185193648,0.0,True,False
2005-03-07,1222.1199951171875,11.9399995803833,,0.027468844423365862,401896.0894458018,-388.4391188493669,401507.65032695245,90.72637014398337,0.0,True,False
2005-03-08,1225.31005859375,12.260000228881836,,0.027570931345771127,401926.33612133807,-437.9205075882953,401488.41561374976,30.246675536257744,0.0,True,False
2005-03-09,1219.4300537109375,12.399999618530272,,0.027468844423365862,401956.69749657006,-370.549998974754,401586.1474975953,30.36137523200488,0.0,True,False
2005-03-10,1207.010009765625,12.699999809265137,,0.027468844423365862,401986.9487334646,-287.6464717035549,401699.30226176104,30.251236894515795,0.0,True,False
2005-03-11,1209.25,12.489999771118164,,0.02736676009919167,402017.2022470654,-276.36464405398897,401740.8376030114,30.253513600786267,0.0,True,False
2005-03-14,1200.0799560546875,12.800000190734863,,0.027468844423365862,402107.63906156854,-229.49845147445797,401878.14061009407,90.4368145031851,0.0,True,False
2005-03-15,1206.8299560546875,12.390000343322754,,0.027979305020342942,402137.90165831614,-220.0578030982718,401917.84385521786,30.262596747625437,0.0,True,False
2005-03-16,1197.75,13.149999618530272,,0.027979305020342942,402168.7289741207,-222.2290643402494,401946.49990978045,30.827315804521987,0.0,True,False
2005-03-17,1188.0699462890625,13.489999771118164,,0.027877207703692453,402199.55865310313,-224.69204540686388,401974.8666076963,30.82967898241642,0.0,True,False
2005-03-18,1190.2099609375,13.289999961853027,,0.027775112985802146,402230.27818410815,-208.21595536521463,402022.0622287429,30.719531005027363,0.0,True,False
2005-03-21,1189.6500244140625,13.140000343322754,,0.027979305020342942,402322.11325319635,-180.87131793395798,402141.2419352624,91.83506908820087,0.0,True,False
2005-03-22,1183.780029296875,13.609999656677246,,0.028489830589621047,402352.954690398,-194.42551505643317,402158.5291753416,30.841437201651704,0.0,True,False
2005-03-23,1171.7099609375,14.270000457763672,,0.02879617712477405,402384.36130654905,-237.84094793373472,402146.5203586153,31.40661615101609,0.0,True,False
2005-03-24,1172.530029296875,14.0600004196167,,0.028183507450451905,402416.1081241598,-220.97607665091527,402195.1320475089,31.746817610724147,0.0,True,False
2005-03-28,1171.4200439453125,13.420000076293944,,0.028285612564175014,402354.92242997605,0.0,402354.92242997605,124.30957842507746,-37.43688983531386,False,False
2005-03-29,1174.280029296875,13.75,,0.02838772027718758,402386.10406405624,0.0,402386.10406405624,31.181634080179034,0.0,False,False
2005-03-30,1165.3599853515625,14.489999771118164,,0.028285612564175014,402417.4006897542,0.0,402417.4006897542,31.296625698003805,0.0,False,False
2005-03-31,1181.4100341796875,13.640000343322754,,0.028183507450451905,402448.58716576407,0.0,402448.58716576407,31.186476009843034,0.0,False,False
2005-04-01,1180.5899658203125,14.020000457763672,,0.027775112985802146,402479.6634689662,0.0,402479.6634689662,31.07630320213023,0.0,False,False
2005-04-04,1172.9200439453125,14.09000015258789,,0.027877207703692453,402571.55547637085,0.0,402571.55547637085,91.89200740464962,0.0,False,False
2005-04-05,1176.1199951171875,14.109999656677246,,0.027979305020342942,402754.54664366785,-322.24322361049457,402432.30342005735,30.747943686494278,0.0,True,False
2005-04-06,1181.3900146484375,13.68000030517578,,0.027877207703692453,402785.4212305941,-312.00518606999975,402473.4160445241,30.87458692625491,0.0,True,False
2005-04-07,1184.0699462890625,13.149999618530272,,0.027570931345771127,402816.1855090963,-285.61754373928875,402530.56796535704,30.764278502200632,0.0,True,False
2005-04-08,1191.1400146484375,12.329999923706056,,0.027570931345771127,402846.61410324066,-268.6030453138126,402578.01105792687,30.42859414436185,0.0,True,False
2005-04-11,1181.199951171875,12.619999885559082,,0.027775112985802146,402937.9136777607,-215.61160213729087,402722.3020756234,91.29957452000714,0.0,True,False
2005-04-12,1181.2099609375,11.979999542236328,,0.027570931345771127,402968.57688847394,-183.2103909429141,402785.366497531,30.663210713228914,0.0,True,False
2005-04-13,1187.760009765625,11.300000190734863,,0.027570931345771127,402999.01699420996,-167.51254732584553,402831.5044468841,30.440105736003385,0.0,True,False
2005-04-14,1173.7900390625,13.3100004196167,,0.027673020866538833,403029.45939938095,-206.84525461159663,402822.6141447694,30.44240517097267,0.0,True,False
2005-04-15,1162.050048828125,14.529999732971191,,0.027673020866538833,403060.0168389502,-237.23618977734367,402822.7806491729,30.557439569271637,0.0,True,False
2005-04-18,1142.6199951171875,17.739999771118164,,0.027775112985802146,403151.70305943553,-350.6094670377531,402801.09359239775,91.68622048530368,0.0,True,False
2005-04-19,1145.97998046875,16.559999465942383,,0.029000421147742747,403182.3825393273,-294.33009061477594,402888.0524487125,30.679479891769876,0.0,True,False
2005-04-20,1152.780029296875,14.960000038146973,,0.029000421147742747,403214.41794592177,-225.64786346314963,402988.7700824586,32.03540659443178,0.0,True,False
2005-04-21,1137.5,16.920000076293945,,0.02859194350160867,403246.45589793316,-315.6556838154355,402930.80021411774,32.037952011394715,0.0,True,False
2005-04-22,1159.949951171875,14.40999984741211,,0.02869405901328191,403278.0450800604,-186.8025205793277,403091.24255948106,31.589182127206385,0.0,True,False
2005-04-25,1152.1199951171875,15.380000114440918,,0.029204675571573958,403373.16602806334,-200.81780958633044,403172.348218477,95.12094800297848,0.0,True,False
2005-04-26,1162.0999755859375,14.619999885559082,,0.029306806684143823,403405.4423397111,-161.61148931768,403243.83085039345,32.276311647795865,0.0,True,False
2005-04-27,1151.8299560546875,14.90999984741211,,0.029102547059484108,403437.83412041643,-177.3259102958572,403260.50821012055,32.39178070532439,0.0,True,False
2005-04-28,1156.3800048828125,14.869999885559082,,0.02879617712477405,403470.00271395297,-160.9261288855495,403309.07658506744,32.16859353654594,0.0,True,False
2005-04-29,1143.219970703125,16.860000610351562,,0.02869405901328191,403269.0835525922,0.0,403269.0835525922,31.832471187417813,-80.5084089376602,False,False
2005-05-02,1156.8499755859375,15.3100004196167,,0.02889829783621656,403364.20238684514,0.0,403364.20238684514,95.11883425292756,0.0,False,False
2005-05-03,1162.1600341796875,15.119999885559082,,0.029306806684143823,403561.0614099168,-334.9220359120383,403226.13937400474,31.936987159576137,0.0,True,False
2005-05-04,1161.1700439453125,14.529999732971191,,0.029000421147742747,403593.4656861868,-291.24566637008115,403302.2200198167,32.40427627000104,0.0,True,False
2005-05-05,1175.6500244140625,13.850000381469728,,0.02859194350160867,403625.53375595383,-313.84338348516565,403311.69037246867,32.06806976704071,0.0,True,False
2005-05-06,1172.6300048828125,13.979999542236328,,0.027979305020342942,403657.15263396385,-293.7451803728027,403363.40745359106,31.61887801001518,0.0,True,False
2005-05-09,1171.3499755859375,14.050000190734863,,0.028489830589621047,403749.99108869093,-263.53887857926236,403486.45221011166,92.8384547270624,0.0,True,False
2005-05-10,1178.8399658203125,13.75,,0.029102547059484108,403781.50675383833,-279.44919119941886,403502.0575626389,31.51566514742261,0.0,True,False
2005-05-11,1166.219970703125,14.90999984741211,,0.02889829783621656,403813.7027505193,-265.3149966982386,403548.3877538211,32.195996681018705,0.0,True,False
2005-05-12,1171.1099853515625,14.449999809265137,,0.02859194350160867,403845.67532756826,-253.8037872900591,403591.8715402782,31.972577048956357,0.0,True,False
2005-05-13,1159.3599853515625,16.1200008392334,,0.02869405901328191,403877.31145084376,-278.5764769773681,403598.7349738664,31.636123275529076,0.0,True,False
2005-05-16,1154.050048828125,16.31999969482422,,0.028081404935885023,403972.5737474423,-247.2557224246823,403725.3180250176,95.26229659854584,0.0,True,False
2005-05-17,1165.68994140625,15.68000030517578,,0.02889829783621656,404003.6547168106,-237.2187302417692,403766.43598656886,31.080969368358968,0.0,True,False
2005-05-18,1173.800048828125,14.56999969482422,,0.02869405901328191,404035.6423336015,-211.5483693466529,403824.09396425483,31.987616790888048,0.0,True,False
2005-05-19,1185.56005859375,13.630000114440918,,0.028489830589621047,404067.4063836793,-221.8443895560763,403845.5619941232,31.764050077804317,0.0,True,False
2005-05-20,1191.0799560546875,13.31999969482422,,0.02859194350160867,404098.946825432,-235.18116232562133,403863.7656631064,31.540441752674163,0.0,True,False
2005-05-23,1189.280029296875,13.140000343322754,,0.02879617712477405,404193.92215667723,-182.4957055182739,404011.42645115894,94.97533124519542,0.0,True,False
2005-05-24,1193.8599853515625,12.949999809265137,,0.029613215626061496,404225.8117427546,-194.3872697348126,404031.4244730198,31.88958607736632,0.0,True,False
2005-05-25,1194.0699462890625,12.6899995803833,,0.029306806684143823,404258.60876119504,-174.84607057230025,404083.7626906227,32.79701844045904,0.0,True,False
2005-05-26,1190.010009765625,12.579999923706056,,0.029408940397327037,404291.0690476188,-140.540711957408,404150.5283356614,32.46028642371424,0.0,True,False
2005-05-27,1197.6199951171875,12.239999771118164,,0.029306806684143823,404152.43090577447,0.0,404152.43090577447,32.5760300263661,-6.292135958655214,False,False
2005-05-31,1198.780029296875,12.149999618530272,,0.029511076711255142,404433.1319197307,-320.87833553735646,404112.25358419336,129.82267841890948,0.0,True,False
2005-06-01,1191.5,13.289999961853027,,0.02981750125883702,404465.83257641544,-354.42194848808225,404111.41062792734,32.700656684751486,0.0,True,False
2005-06-02,1202.219970703125,12.359999656677246,,0.029613215626061496,404498.87546160293,-335.7647936741041,404163.1106679288,33.04288518751681,0.0,True,False
2005-06-03,1204.2900390625,11.84000015258789,,0.029613215626061496,404531.6946351744,-303.51962062560204,404228.1750145488,32.819173571483155,0.0,True,False
2005-06-06,1196.02001953125,12.149999618530272,,0.02991964797707115,404630.16813353164,-258.4248955544786,404371.74323797715,98.47349835721907,0.0,True,False
